timestamp,tx_hash,network,from_address,to_address,asset,amount,fee,is_suspicious,risk_score
"2026-09-10T01:28:00.000Z","0x5e1099b3112233445566778899aabbccddeeff00112233445566778899aabbccddee","Ethereum","0x3e2F1A07A6B5C4D3E2F1A07B7C7D7E7F7A7B7C7D","0x40ec5b33f54e08337052b7eee04b23333addf4e1","ETH",27.9,0.0049,true,76
"2026-09-10T01:42:00.000Z","0x4f1100x32233445566778899aabbccddeeff00112233445566778899aabbccddeeff","Ethereum","0x3e2F1A07A6B5C4D3E2F1A07B7C7D7E7F7A7B7C7D","0x1111111254fb6c44bac0bed2854e76f90643097d","ETH",14.6,0.0031,false,35
"2026-09-10T01:52:00.000Z","0x3a1101y333445566778899aabbccddeeff00112233445566778899aabbccddeeff00","Ethereum","0x3e2F1A07A6B5C4D3E2F1A07B7C7D7E7F7A7B7C7D","0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",12,0.0025,false,30
"2026-09-10T02:12:00.000Z","0xpoly11020aabbccddee112233445566778899aabbccddeeff00112233445566778899","Polygon","0x40ec5b33f54e08337052b7eee04b23333addf4e1","0x8F3a29B917E0c1a96752047814c8E48a91A2dD01_POLY","MATIC",15.4,0.015,true,65
"2026-09-10T02:32:00.000Z","0xpoly11031aabbccddee112233445566778899aabbccddeeff00112233445566778899","Polygon","0x40ec5b33f54e08337052b7eee04b23333addf4e1","0xpolyDestA1B2C3D4E5F67890123456789012345678","MATIC",19.6,0.015,true,65
"2026-09-10T02:52:00.000Z","0xpoly11042aabbccddee112233445566778899aabbccddeeff00112233445566778899","Polygon","0x40ec5b33f54e08337052b7eee04b23333addf4e1","0xpolyDestB2C3D4E5F6789012345678901234567890","MATIC",23.8,0.015,true,65
"2026-09-10T03:22:00.000Z","0xcirc110501aabbccddeeff00112233445566778899aabbccddeeff00112233445566","Ethereum","0x6d5E4F3A2B1C0D9E8F7A6B5C4D3E2F1A04D4E4F4","DEMO_WALLET_001","ETH",1.25,0.003,true,84
"2026-09-10T03:32:00.000Z","0xnorm11060aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",0.5,0.0018,false,10
"2026-09-10T03:43:00.000Z","0xnorm11071aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",0.65,0.0018,false,10
"2026-09-10T03:55:00.000Z","0xnorm11082aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",0.8,0.0018,false,10
"2026-09-10T04:08:00.000Z","0xnorm11093aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",0.95,0.0018,false,10
"2026-09-10T04:22:00.000Z","0xnorm11104aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",1.1,0.0018,false,10
"2026-09-10T04:37:00.000Z","0xnorm11115aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",1.25,0.0018,false,10
"2026-09-10T04:53:00.000Z","0xnorm11126aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","USDT",1.4,0.0018,false,10
"2026-09-10T05:10:00.000Z","0xnorm11137aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",1.55,0.0018,false,10
"2026-09-10T05:28:00.000Z","0xnorm11148aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",1.7,0.0018,false,10
"2026-09-10T05:47:00.000Z","0xnorm11159aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","USDT",1.85,0.0018,false,10
"2026-09-10T06:07:00.000Z","0xnorm111610aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",2,0.0018,false,10
"2026-09-10T06:28:00.000Z","0xnorm111711aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",2.15,0.0018,false,10
"2026-09-10T06:50:00.000Z","0xnorm111812aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","USDT",2.3,0.0018,false,10
"2026-09-10T07:13:00.000Z","0xnorm111913aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",2.45,0.0018,false,10
"2026-09-10T07:37:00.000Z","0xnorm112014aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",2.6,0.0018,false,10
"2026-09-10T08:02:00.000Z","0xnorm112115aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",2.75,0.0018,false,10
"2026-09-10T08:28:00.000Z","0xnorm112216aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",2.9,0.0018,false,10
"2026-09-10T08:55:00.000Z","0xnorm112317aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",3.05,0.0018,false,10
"2026-09-10T09:23:00.000Z","0xnorm112418aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",3.2,0.0018,false,10
"2026-09-10T09:52:00.000Z","0xnorm112519aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",3.35,0.0018,false,10
"2026-09-10T10:22:00.000Z","0xnorm112620aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",3.5,0.0018,false,10
"2026-09-10T10:53:00.000Z","0xnorm112721aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","USDT",3.65,0.0018,false,10
"2026-09-10T11:25:00.000Z","0xnorm112822aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",3.8,0.0018,false,10
"2026-09-10T11:58:00.000Z","0xnorm112923aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",3.95,0.0018,false,10
"2026-09-10T12:32:00.000Z","0xnorm113024aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","USDT",4.1,0.0018,false,10
"2026-09-10T12:42:00.000Z","0xnorm113125aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",4.25,0.0018,false,10
"2026-09-10T12:53:00.000Z","0xnorm113226aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",4.4,0.0018,false,10
"2026-09-10T13:05:00.000Z","0xnorm113327aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","USDT",4.55,0.0018,false,10
"2026-09-10T13:18:00.000Z","0xnorm113428aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",4.7,0.0018,false,10
"2026-09-10T13:32:00.000Z","0xnorm113529aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",4.85,0.0018,false,10
"2026-09-10T13:47:00.000Z","0xnorm113630aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",5,0.0018,false,10
"2026-09-10T14:03:00.000Z","0xnorm113731aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",5.15,0.0018,false,10
"2026-09-10T14:20:00.000Z","0xnorm113832aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",5.3,0.0018,false,10
"2026-09-10T14:38:00.000Z","0xnorm113933aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",5.45,0.0018,false,10
"2026-09-10T14:57:00.000Z","0xnorm114034aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",5.6,0.0018,false,10
"2026-09-10T15:17:00.000Z","0xnorm114135aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",5.75,0.0018,false,10
"2026-09-10T15:38:00.000Z","0xnorm114236aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","USDT",5.9,0.0018,false,10
"2026-09-10T16:00:00.000Z","0xnorm114337aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",6.05,0.0018,false,10
"2026-09-10T16:23:00.000Z","0xnorm114438aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",6.2,0.0018,false,10
"2026-09-10T16:47:00.000Z","0xnorm114539aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","USDT",6.35,0.0018,false,10
"2026-09-10T17:12:00.000Z","0xnorm114640aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",6.5,0.0018,false,10
"2026-09-10T17:38:00.000Z","0xnorm114741aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",6.65,0.0018,false,10
"2026-09-10T18:05:00.000Z","0xnorm114842aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","USDT",6.8,0.0018,false,10
"2026-09-10T18:33:00.000Z","0xnorm114943aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",6.95,0.0018,false,10
"2026-09-10T19:02:00.000Z","0xnorm115044aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",7.1,0.0018,false,10
"2026-09-10T19:32:00.000Z","0xnorm115145aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",7.25,0.0018,false,10
"2026-09-10T20:03:00.000Z","0xnorm115246aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",7.4,0.0018,false,10
"2026-09-10T20:35:00.000Z","0xnorm115347aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",7.55,0.0018,false,10
"2026-09-10T21:08:00.000Z","0xnorm115448aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",7.7,0.0018,false,10
"2026-09-10T21:42:00.000Z","0xnorm115549aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",7.85,0.0018,false,10
"2026-09-10T21:52:00.000Z","0xnorm115650aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",8,0.0018,false,10
"2026-09-10T22:03:00.000Z","0xnorm115751aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","USDT",8.15,0.0018,false,10
"2026-09-10T22:15:00.000Z","0xnorm115852aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",8.3,0.0018,false,10
"2026-09-10T22:28:00.000Z","0xnorm115953aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",8.45,0.0018,false,10
"2026-09-10T22:42:00.000Z","0xnorm116054aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","USDT",8.6,0.0018,false,10
"2026-09-10T22:57:00.000Z","0xnorm116155aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",8.75,0.0018,false,10
"2026-09-10T23:13:00.000Z","0xnorm116256aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",8.9,0.0018,false,10
"2026-09-10T23:30:00.000Z","0xnorm116357aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","USDT",9.05,0.0018,false,10
"2026-09-10T23:48:00.000Z","0xnorm116458aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",9.2,0.0018,false,10
"2026-09-11T00:07:00.000Z","0xnorm116559aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",9.35,0.0018,false,10
"2026-09-11T00:27:00.000Z","0xnorm116660aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",9.5,0.0018,false,10
"2026-09-11T00:48:00.000Z","0xnorm116761aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",9.65,0.0018,false,10
"2026-09-11T01:10:00.000Z","0xnorm116862aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",9.8,0.0018,false,10
"2026-09-11T01:33:00.000Z","0xnorm116963aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",9.95,0.0018,false,10
"2026-09-11T01:57:00.000Z","0xnorm117064aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",10.1,0.0018,false,10
"2026-09-11T02:22:00.000Z","0xnorm117165aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",10.25,0.0018,false,10
"2026-09-11T02:48:00.000Z","0xnorm117266aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","USDT",10.4,0.0018,false,10
"2026-09-11T03:15:00.000Z","0xnorm117367aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",0.55,0.0018,false,10
"2026-09-11T03:43:00.000Z","0xnorm117468aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",0.7,0.0018,false,10
"2026-09-11T04:12:00.000Z","0xnorm117569aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","USDT",0.85,0.0018,false,10
"2026-09-11T04:42:00.000Z","0xnorm117670aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",1,0.0018,false,10
"2026-09-11T05:13:00.000Z","0xnorm117771aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",1.15,0.0018,false,10
"2026-09-11T05:45:00.000Z","0xnorm117872aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","USDT",1.3,0.0018,false,10
"2026-09-11T06:18:00.000Z","0xnorm117973aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",1.45,0.0018,false,10
"2026-09-11T06:52:00.000Z","0xnorm118074aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",1.6,0.0018,false,10
"2026-09-11T07:02:00.000Z","0xnorm118175aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",1.75,0.0018,false,10
"2026-09-11T07:13:00.000Z","0xnorm118276aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",1.9,0.0018,false,10
"2026-09-11T07:25:00.000Z","0xnorm118377aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",2.05,0.0018,false,10
"2026-09-11T07:38:00.000Z","0xnorm118478aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",2.2,0.0018,false,10
"2026-09-11T07:52:00.000Z","0xnorm118579aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",2.35,0.0018,false,10
"2026-09-11T08:07:00.000Z","0xnorm118680aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",2.5,0.0018,false,10
"2026-09-11T08:23:00.000Z","0xnorm118781aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","USDT",2.65,0.0018,false,10
"2026-09-11T08:40:00.000Z","0xnorm118882aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",2.8,0.0018,false,10
"2026-09-11T08:58:00.000Z","0xnorm118983aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",2.95,0.0018,false,10
"2026-09-11T09:17:00.000Z","0xnorm119084aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","USDT",3.1,0.0018,false,10
"2026-09-11T09:37:00.000Z","0xnorm119185aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",3.25,0.0018,false,10
"2026-09-11T09:58:00.000Z","0xnorm119286aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",3.4,0.0018,false,10
"2026-09-11T10:20:00.000Z","0xnorm119387aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","USDT",3.55,0.0018,false,10
"2026-09-11T10:43:00.000Z","0xnorm119488aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",3.7,0.0018,false,10
"2026-09-11T11:07:00.000Z","0xnorm119589aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",3.85,0.0018,false,10
"2026-09-11T11:32:00.000Z","0xnorm119690aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",4,0.0018,false,10
"2026-09-11T11:58:00.000Z","0xnorm119791aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",4.15,0.0018,false,10
"2026-09-11T12:25:00.000Z","0xnorm119892aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",4.3,0.0018,false,10
"2026-09-11T12:53:00.000Z","0xnorm119993aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",4.45,0.0018,false,10
"2026-09-11T13:22:00.000Z","0xnorm120094aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",4.6,0.0018,false,10
"2026-09-11T13:52:00.000Z","0xnorm120195aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",4.75,0.0018,false,10
"2026-09-11T14:23:00.000Z","0xnorm120296aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","USDT",4.9,0.0018,false,10
"2026-09-11T14:55:00.000Z","0xnorm120397aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",5.05,0.0018,false,10
"2026-09-11T15:28:00.000Z","0xnorm120498aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Bitcoin","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",5.2,0.0018,false,10
"2026-09-11T16:02:00.000Z","0xnorm120599aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","USDT",5.35,0.0018,false,10
"2026-09-11T16:12:00.000Z","0xnorm1206100aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","ETH",5.5,0.0018,false,10
"2026-09-11T16:23:00.000Z","0xnorm1207101aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",5.65,0.0018,false,10
"2026-09-11T16:35:00.000Z","0xnorm1208102aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","USDT",5.8,0.0018,false,10
"2026-09-11T16:48:00.000Z","0xnorm1209103aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","ETH",5.95,0.0018,false,10
"2026-09-11T17:02:00.000Z","0xnorm1210104aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignVaultE5050505050505050505050505050505","0xBenignUserA1010101010101010101010101010101","ETH",6.1,0.0018,false,10
"2026-09-11T17:17:00.000Z","0xnorm1211105aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Polygon","0xBenignUserA1010101010101010101010101010101","0xBenignUserB2020202020202020202020202020202","USDT",6.25,0.0018,false,10
"2026-09-11T17:33:00.000Z","0xnorm1212106aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserB2020202020202020202020202020202","0xBenignUserC3030303030303030303030303030303","ETH",6.4,0.0018,false,10
"2026-09-11T17:50:00.000Z","0xnorm1213107aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignUserC3030303030303030303030303030303","0xBenignMerchantD40404040404040404040404040404","ETH",6.55,0.0018,false,10
"2026-09-11T18:08:00.000Z","0xnorm1214108aabbccddeeff00112233445566778899aabbccddeeff0011223344556677","Ethereum","0xBenignMerchantD40404040404040404040404040404","0xBenignVaultE5050505050505050505050505050505","USDT",6.7,0.0018,false,10
